2,87048734,87049734
2,87071723,87072723
2,87092895,87093895
17,37529456,37530456
2,87135819,87136819
2,87150159,87151159
2,87191188,87192188
2,87212393,87213393
2,87251339,87252339
2,87268345,87269345
2,87308263,87309263
2,87356945,87357945
2,87371033,87372033
2,87387206,87388206
2,87417549,87418549
2,87433988,87434988
2,87456666,87457666
2,87574585,87575585
17,37574921,37575921
2,87605711,87606711
2,87635245,87636245
2,87645621,87646621
2,87657957,87658957
2,87671865,87672865
2,87693447,87694447
2,87711404,87712404
2,87737822,87738822
17,37589851,37590851
2,87753491,87754491
2,87801890,87802890
2,87809321,87810321
2,87832540,87833540
17,37610279,37611279
2,87856676,87857676
2,87867492,87868492
2,87895676,87896676
2,87903174,87904174
2,87943126,87944126
2,87949765,87950765
2,87967757,87968757
2,87989612,87990612
17,37624133,37625133
2,88006276,88007276
2,88024201,88025201
2,88050122,88051122
2,88070907,88071907
2,88093466,88094466
2,88124493,88125493
2,88149583,88150583
2,88184378,88185378
17,37659831,37660831
2,88224530,88225530
2,88274547,88275547
2,88339066,88340066
2,88390748,88391748
2,88402432,88403432
2,88412189,88413189
2,88423523,88424523
2,88448621,88449621
2,88460841,88461841
2,88486233,88487233
2,88525000,88526000
2,88558950,88559950
2,88591305,88592305
17,37696184,37697184
2,88677356,88678356
2,88683230,88684230
2,88729097,88730097
2,88746386,88747386
2,88756173,88757173
17,37725498,37726498
2,88767813,88768813
2,88793883,88794883
2,88816672,88817672
2,88851451,88852451
2,88829256,88830256
2,88864106,88865106
2,88897095,88898095
2,88909891,88910891
17,37748365,37749365
2,88929813,88930813
2,88957967,88958967
2,88987700,88988700
2,89001790,89002790
2,89013562,89014562
2,89023599,89024599
2,89054924,89055924
2,89074589,89075589
17,37768141,37769141
2,89097463,89098463
2,89112010,89113010
2,89125229,89126229
2,89150836,89151836
2,89170745,89171745
2,89193532,89194532
2,89249192,89250192
2,89282631,89283631
17,37794945,37795945
2,89296768,89297768
2,89303090,89304090
2,89325678,89326678
2,89339800,89340800
2,89362927,89363927
2,89406577,89407577
2,89417911,89418911
17,37804568,37805568
2,89439843,89440843
2,89482633,89483633
2,89493846,89494846
2,89527908,89528908
2,89575273,89576273
2,89590646,89591646
2,89609653,89610653
2,89617745,89618745
2,89630396,89631396
17,37834410,37835410
2,89656939,89657939
2,89667384,89668384
2,89721609,89722609
2,89752326,89753326
2,89788850,89789850
2,89815827,89816827
2,89835443,89836443
2,89880327,89881327
2,89929310,89930310
2,89943613,89944613
17,37850093,37851093
2,89977279,89978279
2,89992894,89993894
2,90001907,90002907
2,90014431,90015431
2,90021564,90022564
2,90036420,90037420
2,90119096,90120096
17,37903047,37904047
2,90149536,90150536
2,90265928,90266928
2,90282073,90283073
2,90296359,90297359
2,90400139,90401139
2,111231291,111232291
2,111256616,111257616
2,111269865,111270865
2,111291769,111292769
2,111305700,111306700
2,111314980,111315980
2,111327920,111328920
2,111335576,111336576
2,111368133,111369133
2,111378501,111379501
2,111420449,111421449
2,111448641,111449641
2,111478285,111479285
2,111482931,111483931
17,38059284,38060284
2,111493315,111494315
2,111537787,111538787
2,111564942,111565942
2,111621572,111622572
2,111645495,111646495
2,111660952,111661952
6,43173487,43174487
2,111666936,111667936
2,111779812,111780812
2,111814224,111815224
2,111873353,111874353
2,111912428,111913428
2,111944954,111945954
2,111960571,111961571
2,111983596,111984596
17,38082476,38083476
2,112008684,112009684
2,112021352,112022352
2,112042530,112043530
2,112072081,112073081
2,112092199,112093199
2,112130315,112131315
2,112141446,112142446
2,112155397,112156397
17,38130690,38131690
X,49683003,49684003
X,49727432,49728432
X,49885901,49886901
X,50009735,50010735
X,50425994,50426994
X,74593827,74594827
4,118916965,118917965
17,38148089,38149089
4,118892584,118893584
4,118868282,118869282
4,118829938,118830938
4,118809362,118810362
7,6460010,6461010
4,118782086,118783086
4,118754036,118755036
4,118734030,118735030
17,38174585,38175585
4,118725748,118726748
4,118708908,118709908
7,6473611,6474611
17,38207746,38208746
7,6569492,6570492
10,79016823,79017823
10,78980549,78981549
10,78962808,78963808
10,78916341,78917341
10,78875048,78876048
10,78847413,78848413
10,78617574,78618574
13,21674442,21675442
17,38334658,38335658
13,21674480,21675480
13,21658821,21659821
13,21573954,21574954
13,21537527,21538527
13,21346429,21347429
13,21142555,21143555
17,38304959,38305959
13,21072799,21073799
11,52145028,52146028
11,51047608,51048608
11,50984202,50985202
17,38274272,38275272
11,49563422,49564422
11,49551248,49552248
11,49534686,49535686
11,49523224,49524224
11,49513117,49514117
11,49494034,49495034
11,49469553,49470553
11,49459180,49460180
11,74044772,74045772
11,49340033,49341033
11,49326912,49327912
11,49159515,49160515
11,49147758,49148758
11,49113257,49114257
2,90051822,90052822
3,97410679,97411679
1,173215106,173216106
1,173184004,173185004
1,173130715,173131715
2,86806497,86807497
1,92587831,92588831
1,92572624,92573624
1,92518015,92519015
1,92491253,92492253
1,92480119,92481119
19,11828524,11829524
19,11855451,11856451
19,11870714,11871714
2,90252486,90253486
19,11895522,11896522
19,12036240,12037240
19,12074130,12075130
19,12091347,12092347
19,12099137,12100137
19,12109044,12110044
9,38252918,38253918
19,12209067,12210067
19,12279353,12280353
19,12298630,12299630
19,12322325,12323325
19,12393764,12394764
19,12421810,12422810
19,12677665,12678665
19,12883382,12884382
19,12890075,12891075
19,12919807,12920807
19,12934239,12935239
9,37896905,37897905
19,12953090,12954090
19,12998487,12999487
19,13027827,13028827
19,13062912,13063912
19,13095146,13096146
19,13146157,13147157
9,39019039,39020039
19,13164515,13165515
19,13190168,13191168
19,13233751,13234751
19,13313783,13314783
19,13341259,13342259
19,13364129,13365129
19,13410070,13411070
9,38401210,38402210
19,13444513,13445513
19,13454015,13455015
19,13470471,13471471
19,13479696,13480696
19,13500045,13501045
9,39613068,39614068
19,13529174,13530174
19,13584805,13585805
19,13618663,13619663
19,13632612,13633612
9,39702267,39703267
19,13653945,13654945
19,13748607,13749607
19,13767843,13768843
19,13780047,13781047
19,13795109,13796109
19,13815088,13816088
16,3838474,3839474
9,39736316,39737316
19,13827894,13828894
19,13838671,13839671
19,13861294,13862294
19,13918521,13919521
2,90223971,90224971
14,52495195,52496195
14,52466961,52467961
14,52449892,52450892
9,37730561,37731561
14,52410427,52411427
14,52390271,52391271
14,52372551,52373551
14,52349544,52350544
2,87782035,87783035
7,106913699,106914699
13,21555520,21556520
9,39237931,39238931
2,85663955,85664955
4,43853791,43854791
4,43770509,43771509
1,172956267,172957267
9,37711780,37712780
16,19286241,19287241
16,19515134,19516134
16,19530418,19531418
16,19566381,19567381
7,107096966,107097966
16,19606166,19607166
16,19624601,19625601
16,58760740,58761740
16,58797442,58798442
16,58826261,58827261
16,58872648,58873648
16,58872648,58873648
16,58889718,58890718
16,58917986,58918986
16,58928144,58929144
16,58994903,58995903
16,59027405,59028405
16,59039249,59040249
16,59074578,59075578
16,59085981,59086981
16,59148351,59149351
16,59185981,59186981
16,59201924,59202924
16,59216111,59217111
16,59269165,59270165
16,59283995,59284995
16,59302654,59303654
16,59329007,59330007
16,59345199,59346199
16,59361716,59362716
16,59361716,59362716
16,59361716,59362716
6,116493110,116494110
6,116539954,116540954
6,116582444,116583444
1,173202857,173203857
1,174448124,174449124
11,59589587,59590587
11,58566843,58567843
11,59612465,59613465
2,86483240,86484240
9,39909304,39910304
11,73939747,73940747
1,174117514,174118514
6,43152806,43153806
17,33198561,33199561
9,18755133,18756133
9,39143601,39144601
7,103716095,103717095
10,129983924,129984924
1,174390545,174391545
9,38328991,38329991
9,38367047,38368047
9,38377382,38378382
15,98313048,98314048
2,87107885,87108885
9,38854559,38855559
19,12241159,12242159
13,21132276,21133276
3,106822057,106823057
9,39127666,39128666
4,52970128,52971128
4,52911292,52912292
4,52856011,52857011
4,52824898,52825898
15,98455811,98456811
15,98436969,98437969
15,98378608,98379608
15,98340439,98341439
15,98313048,98314048
4,43781827,43782827
7,84915280,84916280
7,84853070,84854070
7,86687840,86688840
7,86616143,86617143
7,86584776,86585776
7,86526258,86527258
7,86489049,86490049
7,86464912,86465912
2,36812590,36813590
11,58455480,58456480
7,86394996,86395996
7,86386158,86387158
7,86363835,86364835
7,86321450,86322450
7,86306611,86307611
14,14327612,14328612
7,86269311,86270311
11,58840615,58841615
11,58830655,58831655
11,58816427,58817427
11,58785638,58786638
11,58777588,58778588
11,58732723,58733723
11,58720594,58721594
2,90141793,90142793
11,58683374,58684374
11,58665060,58666060
11,58625544,58626544
11,58596844,58597844
11,58580336,58581336
11,58551737,58552737
7,102713911,102714911
11,58534325,58535325
11,58502072,58503072
11,58491999,58492999
2,36376277,36377277
2,36479628,36480628
2,36526913,36527913
2,36568099,36569099
2,36639540,36640540
2,36733822,36734822
2,36786026,36787026
2,36849547,36850547
2,36859846,36860846
2,36869067,36870067
2,36890346,36891346
2,36906447,36907447
2,36927612,36928612
2,36936620,36937620
2,36996311,36997311
2,37005112,37006112
2,37067806,37068806
2,37105148,37106148
2,37200742,37201742
2,37218990,37219990
2,37266450,37267450
2,37331248,37332248
8,83540592,83541592
8,85229996,85230996
8,72057159,72058159
8,72106539,72107539
11,73427977,73428977
6,42761553,42762553
11,73453710,73454710
11,73516697,73517697
11,73602081,73603081
11,73589236,73590236
11,73780089,73781089
9,20281850,20282850
11,73786439,73787439
11,73802484,73803484
11,73816377,73817377
11,73847623,73848623
11,73887870,73888870
11,73906990,73907990
11,73964109,73965109
11,73984106,73985106
11,74054278,74055278
11,74120790,74121790
11,74154655,74155655
11,74195004,74196004
11,74268890,74269890
11,74334729,74335729
11,74347172,74348172
11,74364170,74365170
1,174429929,174430929
1,174368418,174369418
1,173269646,173270646
1,174158221,174159221
1,174150980,174151980
1,174136245,174137245
1,174098959,174099959
1,174098959,174099959
1,174088537,174089537
11,74206789,74207789
1,174068799,174069799
1,174049874,174050874
1,174041432,174042432
6,43216414,43217414
6,43201145,43202145
6,43166559,43167559
9,39493488,39494488
6,43115243,43116243
6,42954999,42955999
6,42926732,42927732
6,42911024,42912024
6,42895952,42896952
6,42837382,42838382
7,140690406,140691406
6,42816972,42817972
6,42789540,42790540
6,42743538,42744538
6,42486714,42487714
6,42471676,42472676
6,42460517,42461517
6,41771797,41772797
7,140600839,140601839
6,40570887,40571887
6,40544477,40545477
11,87889394,87890394
11,87893422,87894422
13,65151725,65152725
7,107814085,107815085
6,43235109,43236109
7,107902218,107903218
7,107933021,107934021
7,107954142,107955142
7,107966898,107967898
7,107989866,107990866
7,108054483,108055483
2,89844471,89845471
7,108066296,108067296
7,108080295,108081295
7,108102810,108103810
7,108124761,108125761
7,108159371,108160371
7,108212027,108213027
7,108255636,108256636
14,54282425,54283425
7,108286624,108287624
7,108316395,108317395
7,108323174,108324174
7,108346479,108347479
7,108366991,108367991
7,108394621,108395621
7,108422072,108423072
7,108464825,108465825
2,36792737,36793737
7,108523448,108524448
7,108565293,108566293
7,108611808,108612808
7,108621313,108622313
7,108629493,108630493
7,108646074,108647074
11,51006473,51007473
7,108666917,108667917
7,108712854,108713854
7,108754357,108755357
7,108825497,108826497
7,108845508,108846508
7,108868652,108869652
7,108881104,108882104
7,108893905,108894905
2,86181609,86182609
7,99734644,99735644
7,99766663,99767663
7,140162448,140163448
7,140202268,140203268
7,140322200,140323200
7,140335363,140336363
7,140645951,140646951
7,140373108,140374108
7,140400544,140401544
7,140419271,140420271
7,140465702,140466702
7,140492139,140493139
7,140573654,140574654
7,140666788,140667788
11,51026503,51027503
7,102487807,102488807
7,102494273,102495273
7,102534248,102535248
7,102553785,102554785
17,33175915,33176915
7,102577968,102578968
7,102588319,102589319
7,102603855,102604855
7,102614487,102615487
7,102639747,102640747
7,102658322,102659322
7,102669400,102670400
7,102697715,102698715
7,102701822,102702822
7,102723988,102724988
11,49050232,49051232
7,102753427,102754427
7,102774025,102775025
7,102856771,102857771
7,102876621,102877621
7,102887651,102888651
10,79034222,79035222
7,102899868,102900868
7,102909337,102910337
7,102927129,102928129
7,102947966,102948966
7,102955120,102956120
7,102964601,102965601
7,102973490,102974490
7,102984662,102985662
9,19779782,19780782
7,103040980,103041980
7,103050799,103051799
7,103085019,103086019
7,103097242,103098242
7,103122282,103123282
7,103155245,103156245
11,74283308,74284308
7,103173135,103174135
7,103186102,103187102
7,103211361,103212361
7,103219219,103220219
7,103309222,103310222
7,103327987,103328987
7,103337555,103338555
7,106956434,106957434
7,140345487,140346487
7,103346426,103347426
7,103358713,103359713
7,103383500,103384500
7,103442650,103443650
7,103450838,103451838
7,103469540,103470540
7,103492376,103493376
7,140637202,140638202
7,103506444,103507444
7,103517882,103518882
7,103538732,103539732
7,103549867,103550867
7,103559978,103560978
7,103564777,103565777
7,103583523,103584523
7,103596817,103597817
7,103603088,103604088
4,118665018,118666018
7,103639638,103640638
7,103660818,103661818
7,103670529,103671529
7,103731427,103732427
7,103740822,103741822
17,33268225,33269225
7,103756850,103757850
7,103936881,103937881
7,103946067,103947067
7,103978675,103979675
7,103893971,103894971
7,104039297,104040297
7,104049852,104050852
7,104059100,104060100
7,104068529,104069529
7,104084578,104085578
7,104105780,104106780
7,104179906,104180906
7,104189705,104190705
7,103905841,103906841
7,104552383,104553383
7,104563651,104564651
7,104579123,104580123
7,104587254,104588254
7,104596679,104597679
7,104617156,104618156
7,104635175,104636175
7,104670203,104671203
7,103881741,103882741
7,104687516,104688516
7,104703068,104704068
7,104880208,104881208
7,104893126,104894126
7,104916794,104917794
7,104925262,104926262
7,104938027,104939027
7,103791330,103792330
7,104960230,104961230
7,104975483,104976483
7,104996402,104997402
7,105024466,105025466
7,105034699,105035699
7,105068968,105069968
7,105085217,105086217
7,103777843,103778843
7,105120958,105121958
7,105157180,105158180
7,105180811,105181811
7,105203841,105204841
7,105287594,105288594
7,105313505,105314505
7,103771094,103772094
7,105367827,105368827
7,106677985,106678985
7,106689229,106690229
7,106715845,106716845
7,106752886,106753886
7,106790499,106791499
7,106826243,106827243
7,106844112,106845112
7,106864481,106865481
7,106873743,106874743
7,106886315,106887315
7,106891607,106892607
4,43706066,43707066
7,106947812,106948812
7,106974951,106975951
7,107035635,107036635
7,107073329,107074329
7,107128982,107129982
7,107146817,107147817
14,14175580,14176580
14,49901441,49902441
14,49929068,49930068
14,49960596,49961596
14,50084179,50085179
14,50126052,50127052
14,50140137,50141137
14,50148372,50149372
2,88034637,88035637
14,50186718,50187718
14,50238383,50239383
14,50281771,50282771
14,50298830,50299830
14,50320333,50321333
14,50345940,50346940
14,50392257,50393257
14,50413045,50414045
14,50424020,50425020
2,87974163,87975163
14,50452553,50453553
14,50472556,50473556
14,50514620,50515620
14,50532913,50533913
14,50617723,50618723
14,50641694,50642694
14,50652738,50653738
14,50681145,50682145
14,50709831,50710831
11,73409358,73410358
14,51070942,51071942
19,12120174,12121174
17,37952522,37953522
10,129010786,129011786
10,129046561,129047561
10,129079461,129080461
10,129111923,129112923
9,19916728,19917728
10,129133266,129134266
10,129160482,129161482
10,129237650,129238650
10,129250035,129251035
10,129260462,129261462
10,129268821,129269821
7,102758971,102759971
10,129321124,129322124
10,129332382,129333382
10,129350064,129351064
10,129387134,129388134
10,129408867,129409867
10,129436313,129437313
10,129486511,129487511
10,129500385,129501385
10,129525728,129526728
10,129540038,129541038
10,129570156,129571156
10,129607979,129608979
10,129625559,129626559
10,129646629,129647629
10,78954706,78955706
10,129670017,129671017
10,129682237,129683237
10,129691539,129692539
10,129704379,129705379
10,129723042,129724042
10,129738415,129739415
10,129754948,129755948
10,129766997,129767997
10,129775370,129776370
10,129791087,129792087
10,129802023,129803023
10,129842540,129843540
10,129874255,129875255
10,129945560,129946560
10,129966198,129967198
10,130016862,130017862
10,130073911,130074911
10,130112288,130113288
10,130126555,130127555
10,130162824,130163824
10,130180378,130181378
10,130210628,130211628
9,18815792,18816792
9,18874828,18875828
9,18944149,18945149
9,19034624,19035624
9,19248963,19249963
9,19337958,19338958
9,19360856,19361856
9,19375379,19376379
9,19440414,19441414
9,19477748,19478748
9,19496249,19497249
9,19537428,19538428
9,19566882,19567882
9,19584010,19585010
9,19658180,19659180
9,19807819,19808819
9,19849247,19850247
9,19883803,19884803
9,20027535,20028535
9,20054961,20055961
9,20098125,20099125
9,20128619,20129619
9,20171069,20172069
9,20211706,20212706
9,20236661,20237661
9,20299710,20300710
9,37803388,37804388
9,37854319,37855319
9,37918047,37919047
9,38025307,38026307
9,38046723,38047723
9,38060821,38061821
9,38084337,38085337
9,38108187,38109187
9,38115297,38116297
9,38142636,38143636
9,38180321,38181321
9,38208551,38209551
9,38218317,38219317
9,38348584,38349584
9,38367047,38368047
10,128989413,128990413
17,37085736,37086736
9,38377382,38378382
9,38448291,38449291
9,38463542,38464542
9,38472248,38473248
9,38487530,38488530
9,38498170,38499170
9,38515533,38516533
17,37093372,37094372
9,38537381,38538381
9,38523229,38524229
9,38579743,38580743
9,38592302,38593302
9,38605966,38606966
9,38647022,38648022
9,38657890,38658890
9,38665342,38666342
9,38672981,38673981
9,38697876,38698876
17,37111480,37112480
9,38772587,38773587
9,38814907,38815907
9,38827114,38828114
9,38876677,38877677
17,37151470,37152470
9,38929672,38930672
9,38975177,38976177
9,38982542,38983542
9,38994933,38995933
9,39047049,39048049
9,39060164,39061164
9,39078243,39079243
9,39165809,39166809
9,39216858,39217858
9,39258179,39259179
9,39298981,39299981
9,39319112,39320112
9,39393292,39394292
9,39426569,39427569
9,39460932,39461932
9,39470224,39471224
9,39511218,39512218
9,39550369,39551369
9,39572757,39573757
9,39622624,39623624
9,39646227,39647227
9,39668558,39669558
9,39718728,39719728
9,39749887,39750887
9,39772298,39773298
9,39794876,39795876
17,37231868,37232868
9,39819140,39820140
9,39838935,39839935
9,39941761,39942761
17,37263162,37264162
9,40021894,40022894
9,40073796,40074796
9,40186578,40187578
2,85331396,85332396
2,85353424,85354424
17,37279918,37280918
2,85400031,85401031
2,85414377,85415377
2,85430327,85431327
2,85438656,85439656
2,85578714,85579714
2,85590009,85591009
11,79503582,79504582
12,87602164,87603164
4,144190216,144191216
19,11690551,11691551
19,11696554,11697554
16,27307140,27308140
X,147992492,147993492
7,107800679,107801679
3,59262331,59263331
3,59210382,59211382
18,39772996,39773996
3,116968452,116969452
1,42712954,42713954
9,37668722,37669722
9,35611385,35612385
2,105660843,105661843
6,28448840,28449840
2,105669830,105670830
X,77853000,77854000
18,36952188,36953188
18,36967255,36968255
18,36973423,36974423
18,36973301,36974301
18,37442016,37443016
18,37473045,37474045
18,37400354,37401354
2,143788686,143789686
3,90726405,90727405
9,13430860,13431860
5,137857549,137858549
5,137871258,137872258
1,73407069,73408069
6,41847048,41848048
7,3914984,3915984
7,3897593,3898593
7,3844551,3845551
7,3897592,3898592
7,3897650,3898650
7,3897620,3898620
5,124229224,124230224
14,26181773,26182773
9,92192435,92193435
10,88090571,88091571
19,58728386,58729386
11,14598739,14599739
6,5193446,5194446
16,65520128,65521128
9,51213189,51214189
2,79707279,79708279
X,15110989,15111989
6,132210021,132211021
2,80291969,80292969
2,84987714,84988714
6,132569341,132570341
13,27390346,27391346
13,27848841,27849841
13,13004830,13005830
13,12799579,12800579
13,12799558,12800558
13,13182281,13183281
13,27258988,27259988
13,27241929,27242929
13,27196159,27197159
13,27093688,27094688
13,27121203,27122203
13,27156298,27157298
13,28141983,28142983
13,27312126,27313126
13,27667536,27668536
13,27610082,27611082
13,27780304,27781304
13,27716237,27717237
13,27345172,27346172
13,27438188,27439188
13,27512713,27513713
1,90952607,90953607
16,10796323,10797323
16,10790414,10791414
2,131909427,131910427
6,132595445,132596445
6,132314243,132315243
12,34984260,34985260
14,101199569,101200569
X,45090403,45091403
3,92123447,92124447
6,41458429,41459429
17,25318153,25319153
17,23974730,23975730
6,40519008,40520008
8,95574697,95575697
14,64084889,64085889
6,40899887,40900887
7,17671812,17672812
7,18483649,18484649
7,18566805,18567805
2,19446174,19447174
7,113388073,113389073
1,173598774,173599774
11,79674586,79675586
10,22173374,22174374
10,22173401,22174401
2,101624247,101625247
Y,12687609,12688609
3,82876204,82877204
Y,2830179,2831179
12,111980251,111981251
10,127849427,127850427
18,54421794,54422794
6,78380208,78381208
6,78370384,78371384
1,133350173,133351173
6,139501409,139502409
16,48842051,48843051
16,48816355,48817355
14,37048514,37049514
1,144248604,144249604
1,144567167,144568167
17,40810648,40811648
X,38084639,38085639
X,37249418,37250418
X,37469367,37470367
X,37254377,37255377
X,37627639,37628639
X,37878444,37879444
14,51049663,51050663
14,51255612,51256612
14,51161759,51162759
17,8147288,8148288
6,23649805,23650805
6,23654636,23655636
5,53698088,53699088
1,4408741,4409741
11,68901065,68902065
3,130729829,130730829
12,75631249,75632249
6,69326674,69327674
3,22250869,22251869
8,3802861,3803861
3,90213147,90214147
3,90668570,90669570
10,26229206,26230206
X,154120185,154121185
X,86043698,86044698
X,154481501,154482501
5,137640972,137641972
17,23954773,23955773
7,33286806,33287806
7,31291316,31292316
7,33372733,33373733
7,33743298,33744298
7,32441040,32442040
7,31375091,31376091
7,34094930,34095930
7,31712164,31713164
7,32326745,32327745
7,33056052,33057052
7,33056052,33057052
7,33279841,33280841
7,31302268,31303268
7,33365819,33366819
7,33652781,33653781
7,33738795,33739795
7,31361572,31362572
7,31705254,31706254
18,43763800,43764800
8,57455422,57456422
4,4019163,4020163
4,4077014,4078014
11,121063069,121064069
12,103863119,103864119
12,103904450,103905450
12,103695029,103696029
12,104112223,104113223
12,104127495,104128495
12,104153372,104154372
12,104314069,104315069
12,104077458,104078458
12,104100612,104101612
12,103656571,103657571
1,107361813,107362813
1,106980483,106981483
1,107510922,107511922
1,107051803,107052803
1,107277871,107278871
1,107082980,107083980
1,107422188,107423188
14,41131287,41132287
3,15425927,15426927
3,15574565,15575565
3,72966366,72967366
4,112774361,112775361
4,112433485,112434485
18,76855904,76856904
15,66831329,66832329
14,103698932,103699932
6,24167592,24168592
6,138079416,138080416
13,23868517,23869517
13,23838933,23839933
13,23914507,23915507
19,7710810,7711810
19,7802167,7803167
19,7965527,7966527
19,8404605,8405605
12,31437718,31438718
13,73677523,73678523
13,73699325,73700325
3,14480198,14481198
13,74121014,74122014
6,141946462,141947462
6,142185649,142186649
1,97127803,97128803
1,98420623,98421623
11,83116344,83117344
14,108913739,108914739
14,110754649,110755649
15,74727526,74728526
X,26545065,26546065
X,55226375,55227375
Y,55213219,55214219
3,92588524,92589524
8,33747270,33748270
11,32824094,32825094
10,25535772,25536772
5,138020775,138021775
5,138036723,138037723
X,157698472,157699472
5,88086055,88087055
6,60829355,60830355
19,60773885,60774885
3,123507566,123508566
5,74093029,74094029
X,146993889,146994889
1,185242425,185243425
7,59751080,59752080
7,59751080,59752080
7,59751080,59752080
19,7478017,7479017
10,46244248,46245248
10,46244247,46245247
11,116674096,116675096
3,153911689,153912689
11,83293803,83294803
7,60004656,60005656
8,45818797,45819797
6,144672367,144673367
7,45725316,45726316
X,21067987,21068987
8,19157386,19158386
12,62687286,62688286
8,54600280,54601280
16,69863244,69864244
5,15680209,15681209
14,75592616,75593616
X,3836156,3837156
18,44195677,44196677
18,44104022,44105022
18,44027368,44028368
18,44070892,44071892
18,62595764,62596764
9,109816126,109817126
18,44174573,44175573
15,90897976,90898976
1,88406518,88407518
11,104185826,104186826
3,92438279,92439279
3,92215334,92216334
3,92215334,92216334
3,92338639,92339639
3,92385184,92386184
3,92407490,92408490
3,92417586,92418586
3,92432081,92433081
3,92458220,92459220
3,92499993,92500993
15,103898812,103899812
12,55229977,55230977
X,133907924,133908924
Y,2663158,2664158
16,23890344,23891344
Y,13375912,13376912
Y,22511850,22512850
X,8747929,8748929
X,8326923,8327923
X,8461226,8462226
X,8588746,8589746
X,8803190,8804190
X,8547755,8548755
X,8690344,8691344
18,64276680,64277680
16,36276647,36277647
16,36407863,36408863
16,36454892,36455892
1,46029937,46030937
16,62814175,62815175
5,87568506,87569506
5,87591111,87592111
7,13836910,13837910
7,13733005,13734005
7,13623466,13624466
7,14254370,14255370
10,33857221,33858221
6,41951127,41952127
6,41859838,41860838
6,41967639,41968639
6,48986360,48987360
2,164237841,164238841
2,164288767,164289767
2,164256143,164257143
2,164277807,164278807
2,164316250,164317250
14,69512049,69513049
12,81532411,81533411
10,23949057,23950057
10,23970205,23971205
10,23985146,23986146
10,23992981,23993981
10,23999438,24000438
10,24049009,24050009
10,24075999,24076999
10,24091794,24092794
10,24101451,24102451
10,24109034,24110034
6,132761630,132762630
6,133036601,133037601
6,131685244,131686244
6,131686963,131687963
6,131678386,131679386
6,131659584,131660584
6,132980465,132981465
6,132867507,132868507
6,132892510,132893510
6,131689563,131690563
6,132737486,132738486
6,132854937,132855937
6,132802400,132803400
6,23969560,23970560
15,32176788,32177788
6,132656456,132657456
6,132700507,132701507
6,132711428,132712428
6,132846641,132847641
6,132754229,132755229
6,132909150,132910150
6,42434034,42435034
6,132950601,132951601
6,131630330,131631330
2,51627010,51628010
6,42405028,42406028
6,132777662,132778662
6,40612810,40613810
6,133055293,133056293
6,42399737,42400737
6,42214827,42215827
2,24096095,24097095
1,165160273,165161273
6,42596872,42597872
10,22819628,22820628
12,105201921,105202921
12,105175857,105176857
17,15041059,15042059
3,94072144,94073144
19,55180384,55181384
1,153891145,153892145
1,153873844,153874844
X,138209080,138210080
X,74167338,74168338
1,19102521,19103521
X,118426734,118427734
X,118426726,118427726
6,72616248,72617248
9,77045281,77046281
14,50357413,50358413
X,167263288,167264288
1,82767956,82768956
5,3656503,3657503
2,116878190,116879190
5,127281123,127282123
1,40805100,40806100
12,119945461,119946461
17,25080614,25081614
16,26526271,26527271
2,25287644,25288644
3,27895868,27896868
9,40147621,40148621
2,130406021,130407021
14,26206541,26207541
14,26206525,26207525
14,26206541,26207541
6,129512056,129513056
5,86468490,86469490
5,86288808,86289808
X,136976374,136977374
17,57193681,57194681
4,63860784,63861784
11,69695598,69696598
X,133850507,133851507
13,60941435,60942435
13,60904347,60905347
17,25345062,25346062
8,22282940,22283940
9,57236055,57237055
17,48232238,48233238
17,48247228,48248228
15,44195634,44196634
9,97369458,97370458
7,102082615,102083615
X,144687680,144688680
6,41353604,41354604
6,41301771,41302771
6,41314210,41315210
Y,1058368,1059368
5,72752277,72753277
4,58008624,58009624
Y,818212,819212
3,107554573,107555573
7,104142772,104143772
1,88211458,88212458
1,88054910,88055910
1,88200110,88201110
1,88165511,88166511
1,88070278,88071278
5,87490371,87491371
5,87481758,87482758
5,87336695,87337695
5,86926003,86927003
5,86906437,86907437
5,87092055,87093055
5,87139840,87140840
Y,1459282,1460282
Y,1245238,1246238
6,90202316,90203316
7,24002590,24003590
7,24002610,24003610
10,5638717,5639717
13,22440771,22441771
7,22354055,22355055
6,57112924,57113924
7,20417441,20418441
7,22437729,22438729
7,20510034,20511034
7,20533336,20534336
7,20668417,20669417
6,57136852,57137852
7,23251182,23252182
7,20770684,20771684
7,20786784,20787784
7,20811686,20812686
7,20844485,20845485
7,20871755,20872755
7,20883621,20884621
7,22228984,22229984
7,21011955,21012955
6,57158419,57159419
7,21053284,21054284
7,21098013,21099013
7,21133628,21134628
7,21161684,21162684
7,21260117,21261117
7,21271678,21272678
7,21300967,21301967
7,21319361,21320361
7,21348872,21349872
7,21360791,21361791
6,57209357,57210357
7,20668417,20669417
7,23251182,23252182
7,21612244,21613244
7,21831850,21832850
7,20668417,20669417
7,23251182,23252182
7,21613591,21614591
7,22163535,22164535
7,20193209,20194209
7,22411730,22412730
7,22437729,22438729
7,22499178,22500178
7,20533336,20534336
7,20668417,20669417
7,22761196,22762196
7,22790282,22791282
7,22843105,22844105
6,57323135,57324135
7,22870723,22871723
7,21831850,21832850
7,20668417,20669417
7,23251182,23252182
7,23505089,23506089
7,23540219,23541219
6,57360878,57361878
7,23605674,23606674
7,23631487,23632487
7,23657815,23658815
7,23701841,23702841
7,23753410,23754410
